$PLANT NITROGEN ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15 121    44    44   8.6 13.61  10.2  12.2  0.00  2.42   9.8   6.5   0.1   0.0   0.00   0.00   0.00 .0703 .0103 1.896 5.490 1.502   0.00   0.00   1.42  0.94  1.00  0.98   5.7  0.72  2.00  0.45
   15 122    45    45  10.5 13.70  10.9  12.8  0.00  2.55  10.3   6.8   0.1   0.0   0.00  -0.00   0.00 .0703 .0112 1.900 5.523 1.481   0.00   0.00   1.42  0.95  1.00  0.98   5.7  0.72  2.00  0.64
   15 123    46    46  13.2 13.81  11.7  13.6  0.00  2.69  10.9   7.2   0.1   0.0   0.00   0.00   0.00 .0703 .0125 1.903 5.554 1.455   0.00   0.00   1.43  0.96  1.00  0.99   5.6  0.72  2.00  0.77
   15 124    47    47  17.5 13.96  12.6  14.6  0.00  2.83  11.7   7.8   0.1   0.0   0.00   0.00   0.00 .0703 .0143 1.905 5.582 1.421   0.00   0.00   1.46  0.97  1.00  0.99   5.6  0.72  2.00  0.98
   15 125    48    48  19.4 14.12  13.8  15.8  0.00  3.05  12.7   8.4   0.1   0.0   0.00   0.00   0.00 .0703 .0164 1.908 5.603 1.382   0.00   0.00   1.46  0.98  1.00  0.99   5.5  0.71  2.00  1.21
   15 126    49    49  11.6 14.21  14.6  16.5  0.00  3.20  13.3   8.7   0.2   0.0   0.00   0.20   0.00 0.099 .0177 1.909 5.614 1.359   0.00   0.00   1.45  0.99  1.00  1.00   5.5  0.71  2.00  0.78
   15 127    50    50  13.0 14.32  15.3  17.2  0.00  3.41  13.8   9.0   0.2   0.0   0.00   0.22   0.00 0.132 .0192 1.911 5.622 1.333   0.00   0.00   1.41  0.99  1.00  1.00   5.5  0.71  2.00  0.71
   15 128    51    51  15.5 14.45  16.2  18.0  0.00  3.65  14.4   9.3   0.2   0.0   0.00   0.27   0.00 0.171 .0212 1.912 5.627 1.302   0.00   0.00   1.37  1.00  1.00  1.00   5.4  0.71  2.00  0.85
   15 129    52    52  14.2 14.57  16.9  18.7  0.00  3.83  14.8   9.6   0.2   0.0   0.00   0.25   0.00 0.207 .0231 1.912 5.600 1.273   0.00   0.00   1.34  1.00  1.00  1.00   5.4  0.71  2.00  0.67
   15 130    53    53  13.2 14.68  17.5  19.2  0.00  4.06  15.2   9.9   0.2   0.0   0.00   0.23   0.00 0.240 .0250 1.910 5.571 1.246   0.00   0.00   1.29  1.00  1.00  1.00   5.3  0.70  2.00  0.62
   15 131    54    54  13.7 14.79  18.2  19.9  0.00  4.34  15.6  10.1   0.2   0.0   0.00   0.24   0.00 0.275 .0271 1.907 5.540 1.218   0.00   0.00   1.23  1.00  1.00  1.00   5.3  0.70  2.00  0.73
   15 132    55    55  18.0 14.94  19.2  20.9  0.00  4.65  16.3  10.6   0.3   0.0   0.00   0.19   0.00 0.303 .0300 1.904 5.499 1.181   0.00   0.00   1.19  1.00  1.00  1.00   5.2  0.70  2.00  1.02
   15 133    56    56  17.8 15.09  20.6  22.3  0.00  4.86  17.4  11.5   0.3   0.0   0.00   0.00   0.00 0.303 .0331 1.902 5.459 1.145   0.00   0.00   1.20  1.00  1.00  1.00   5.1  0.70  2.00  1.34
   15 134    57    57  15.0 15.22  22.1  23.8  0.00  5.06  18.7  12.1   0.3   0.0   0.00   0.32   0.00 0.351 .0358 1.899 5.425 1.113   0.00   0.00   1.24  1.00  1.00  1.00   5.1  0.69  2.00  1.57
   15 135    58    58  11.4 15.31  23.1  24.7  0.00  5.27  19.4  12.6   0.4   0.0   0.00   0.24   0.00 0.387 .0380 1.897 5.398 1.090   0.00   0.00   1.22  1.00  1.00  1.00   5.0  0.69  2.00  0.96
   15 136    59    59  12.8 15.42  24.4  26.0  0.00  5.58  20.4  13.2   0.4   0.0   0.00   0.27   0.00 0.428 .0405 1.895 5.369 1.063   0.00   0.00   1.21  1.00  1.00  1.00   5.0  0.69  2.00  1.32
   15 137    60    60  14.1 15.54  25.8  27.3  0.00  5.81  21.5  13.9   0.4   0.0   0.00   0.30   0.00 0.473 .0434 1.893 5.336 1.033   0.00   0.00   1.22  1.00  1.00  1.00   4.9  0.69  2.00  1.38
   15 138    61    61  15.4 15.66  27.4  28.9  0.00  6.15  22.7  14.7   0.5   0.0   0.00   0.33   0.00 0.523 .0467 1.890 5.301 1.001   0.00   0.00   1.20  1.00  1.00  1.00   4.9  0.69  2.00  1.64
   15 139    62    62  13.9 15.78  28.8  30.2  0.00  6.40  23.8  15.4   0.5   0.0   0.00   0.29   0.00 0.567 .0499 1.887 5.248 0.992   0.00   0.00   1.20  1.00  1.00  1.00   4.8  0.68  2.00  1.38
   15 140    63    63   8.4 15.85  29.3  30.7  0.00  6.56  24.1  15.8   0.5   0.0   0.00   0.06   0.00 0.576 .0519 1.885 5.211 0.986   0.00   0.00   1.18  1.00  1.00  1.00   4.8  0.68  2.00  0.46
   15 141    64    64   9.8 15.93  30.4  31.8  0.00  6.77  25.0  16.3   0.6   0.0   0.00   0.06   0.00 0.585 .0543 1.883 5.169 0.980   0.00   0.00   1.18  1.00  1.00  1.00   4.7  0.68  2.00  1.12
   15 142    65    65   9.9 16.01  31.7  33.1  0.00  7.09  26.0  16.9   0.6   0.0   0.00   0.06   0.00 0.595 .0568 1.881 5.126 0.973   0.00   0.00   1.16  1.00  1.00  1.00   4.7  0.68  2.00  1.30
   15 143    66    66  11.7 16.11  33.9  35.2  0.00  7.38  27.9  18.1   0.7   0.0   0.00   0.08   0.00 0.607 .0599 1.878 5.076 0.965   0.00   0.00   1.18  1.00  1.00  1.00   4.6  0.67  2.00  2.19
   15 144    67    67  12.1 16.21  36.0  37.4  0.00  7.64  29.7  19.3   0.8   0.0   0.00   0.08   0.00 0.619 .0632 1.875 5.023 0.957   0.00   0.00   1.21  1.00  1.00  1.00   4.5  0.67  2.00  2.13
   15 145    68    68  14.6 30.15  38.6  39.9  0.00  7.95  31.9  20.8   0.9   0.0   0.00   0.09   0.00 0.634 .0674 1.872 4.960 0.948   0.00   0.00   1.24  1.00  1.00  1.00   4.4  0.67  2.00  2.56
   15 146    69    69  11.6 30.67  40.4  41.8  0.00  8.21  33.5  21.8   1.0   0.0   0.00   0.07   0.00 0.646 .0708 1.869 4.910 0.940   0.00   0.00   1.25  1.00  1.00  1.00   4.4  0.66  2.00  1.87
   15 147    70    70   9.2 31.08  41.9  43.2  0.00  8.54  34.7  22.5   1.1   0.0   0.00   0.06   0.00 0.655 .0736 1.867 4.870 0.934   0.00   0.00   1.23  1.00  1.00  1.00   4.3  0.66  2.00  1.47
   15 148    71    71  11.9 31.61  44.2  45.4  0.00  8.98  36.5  23.6   1.2   0.0   0.00   0.07   0.00 0.667 .0774 1.864 4.818 0.926   0.00   0.00   1.22  1.00  1.00  1.00   4.2  0.66  2.00  2.25
   15 149    72    72  15.6 32.30  46.9  48.2  0.00  9.41  38.8  25.0   1.4   0.0   0.00   0.10   0.00 0.683 .0826 1.860 4.750 0.915   0.00   0.00   1.22  1.00  1.00  1.00   4.1  0.65  1.78  2.77
   15 150    73    73  14.9 32.97  49.2  50.4  0.00  9.68  40.7  26.2   1.5   0.0   0.00   0.09   0.00 0.698 .0879 1.857 4.686 0.905   0.00   0.00   1.23  1.00  1.00  1.00   4.1  0.65  1.87  2.24
   15 151    74    74  15.4 33.65  51.6  52.8  0.00 10.05  42.8  27.5   1.7   0.0   0.00   0.09   0.00 0.713 .0934 1.853 4.619 0.895   0.00   0.00   1.23  1.00  1.00  1.00   4.0  0.65  1.54  2.42
   15 152    75    75  19.0 34.50  55.0  56.2  0.00 10.37  45.8  29.4   1.8   0.0   0.00   0.11   0.00 0.732 0.101 1.837 4.514 0.871   0.00   0.00   1.25  1.00  0.99  0.99   3.9  0.64  0.74  4.55
   15 153    76    76  19.8 35.37  57.7  58.9  0.00 10.67  48.2  30.9   1.9   0.0   0.00   0.11   0.00 0.752 0.108 1.820 4.288 0.824   0.00   0.00   1.26  0.96  0.95  0.99   3.8  0.64  0.50  5.43
   15 154    77    77  20.5 36.28  59.8  61.0  0.00 11.01  50.0  32.0   2.1   0.0   0.00   0.11   0.00 0.773 0.117 1.802 4.061 0.767   0.00   0.00   1.24  0.93  0.90  0.98   3.7  0.64  0.40  5.36
   15 155    78    78  19.7 37.16  61.5  62.6  0.00 11.32  51.3  32.9   2.1   0.0   0.00   0.10   0.00 0.792 0.125 1.786 3.853 0.716   0.00   0.00   1.22  0.90  0.85  0.97   3.6  0.63  0.33  5.11
   15 156    79    79  21.8 38.12  62.9  63.9  0.00 11.62  52.3  33.5   2.2   0.0   0.00   0.10   0.00 0.814 0.134 1.773 3.669 0.671   0.00   0.00   1.19  0.88  0.81  0.97   3.5  0.63  0.28  4.84
   15 157    80    80  21.8 39.09  63.9  65.0  0.00 11.95  53.0  34.0   2.3   0.0   0.00   0.10   0.00 0.836 0.144 1.758 3.489 0.620   0.00   0.00   1.16  0.85  0.76  0.96   3.4  0.62  0.22  4.92
   15 158    81    81  21.5 40.04  67.8  68.8  0.00 12.20  56.6  36.2   2.4   0.0   0.00   0.09   0.00 0.857 0.154 1.748 3.403 0.613   0.00   0.00   1.19  0.85  0.77  0.96   3.4  0.62  0.57  6.69
   15 159    82    82  16.1 40.71  68.7  69.7  0.00 12.45  57.2  36.2   2.8   0.0   0.00   0.29   0.07 0.857 0.162 1.744 3.427 0.623   0.00   0.00   1.17  0.87  0.79  0.96   3.2  0.61  0.79  1.17
   15 160    83    83  12.3 41.23  69.2  70.2  0.00 12.63  57.6  36.3   3.1   0.0   0.00   0.23   0.12 0.857 0.168 1.749 3.453 0.641   0.00   0.00   1.16  0.89  0.83  0.96   3.2  0.61  2.00  0.56
   15 161    84    84  14.7 41.84  70.1  71.1  0.00 12.92  58.2  36.3   3.5   0.0   0.00   0.27   0.18 0.857 0.175 1.754 3.474 0.661   0.00   0.00   1.14  0.91  0.87  0.97   3.1  0.60  2.00  0.87
   15 162    85    85  18.3 42.60  70.9  71.9  0.00 13.23  58.7  36.2   4.0   0.0   0.00   0.34   0.26 0.857 0.184 1.758 3.492 0.676   0.00   0.00   1.12  0.93  0.90  0.97   2.9  0.60  2.00  0.81
   15 163    86    86  20.9 43.47  71.9  72.9  0.00 13.64  59.2  36.0   4.7   0.0   0.00   0.39   0.35 0.857 0.194 1.762 3.506 0.688   0.00   0.00   1.08  0.95  0.94  0.98   2.8  0.59  2.00  0.97
   15 164    87    87  20.1 44.31  72.5  73.5  0.00 13.97  59.5  35.8   5.3   0.0   0.00   0.38   0.43 0.857 0.205 1.766 3.515 0.694   0.00   0.00   1.05  0.97  0.97  0.98   2.6  0.58  2.00  0.64
   15 165    88    88  20.1 45.15  73.1  74.0  0.00 14.27  59.8  35.5   5.8   0.0   0.00   0.38   0.52 0.857 0.216 1.768 3.520 0.697   0.00   0.00   1.02  1.00  1.00  0.99   2.5  0.57  2.00  0.53
   15 166    89    89  15.1 45.78  73.2  74.1  0.00 14.44  59.7  35.3   6.1   0.0   0.00   0.29   0.58 0.857 0.224 1.770 3.480 0.684   0.00   0.00   1.00  1.00  1.00  0.99   2.4  0.57  2.00  0.10
   15 167    90    90  15.2 46.41  73.2  74.1  0.00 14.69  59.4  34.7   6.4   0.0   0.00   0.57   0.64 0.857 0.232 1.772 3.423 0.672   0.00   0.00   0.97  1.00  1.00  0.99   2.4  0.56  2.00  0.00
   15 168    91    91  14.8 47.03  73.2  74.1  0.00 14.96  59.1  33.9   6.8   0.0   0.00   1.02   0.70 0.857 0.240 1.773 3.368 0.659   0.00   0.00   0.94  1.00  1.00  0.99   2.3  0.55  2.00  0.00
   15 169    92    92  13.2 47.58  73.2  74.1  0.00 15.20  58.9  33.1   7.2   0.0   0.00   1.50   0.76 0.857 0.248 1.774 3.318 0.648   0.00   0.00   0.91  1.00  1.00  1.00   2.2  0.55  2.00  0.00
   15 170    93    93  13.2 48.13  73.2  74.1  0.00 15.38  58.7  32.5   7.4   0.0   0.00   2.06   0.81 0.857 0.255 1.775 3.269 0.637   0.00   0.00   0.89  1.00  1.00  1.00   2.1  0.54  2.00  0.00
   15 171    94    94  12.2 48.64  73.2  74.1  0.00 15.57  58.5  31.8   7.7   0.0   0.00   2.54   0.86 0.857 0.263 1.776 3.223 0.627   0.00   0.00   0.87  1.00  1.00  1.00   2.0  0.54  2.00  0.00
   15 172    95    95  13.6 49.20  73.2  74.1  0.00 15.79  58.3  31.2   8.0   0.0   0.00   2.89   0.91 0.857 0.270 1.774 3.172 0.616   0.00   0.00   0.84  1.00  1.00  1.00   2.0  0.53  2.00  0.00
   15 173    96    96  16.2 49.88  73.2  74.1  0.00 15.99  58.1  30.4   8.3   0.0   0.00   3.39   0.98 0.857 0.280 1.771 3.111 0.602   0.00   0.00   0.82  1.00  1.00  1.00   1.9  0.53  2.00  0.00
   15 174    97    97  13.1 51.70  73.2  74.1  0.00 16.14  57.9  29.7   8.5   0.0   0.00   4.10   1.03 0.857 0.288 1.768 3.083 0.596   0.00   0.00   0.80  1.00  1.00  1.00   1.8  0.52  2.00  0.00
   15 175    98    98  13.9 54.02  73.2  74.0  0.00 16.34  57.7  29.2   8.9   0.0   0.00   4.07   1.08 0.857 0.296 1.766 3.060 0.590   0.00   0.00   0.77  1.00  1.00  1.00   1.8  0.52  2.00  0.00
   15 176    99    99  13.8 56.33  73.2  74.0  0.00 16.54  57.5  28.8   9.4   0.0   0.00   3.89   1.13 0.857 0.305 1.764 3.037 0.584   0.00   0.00   0.74  1.00  1.00  1.00   1.7  0.52  2.00  0.00
   15 177   100   100  16.5 59.08  73.2  74.0  0.00 16.72  57.3  28.4   9.9   0.0   0.00   3.76   1.19 0.857 0.315 1.761 3.009 0.577   0.00   0.00   0.72  1.00  1.00  1.00   1.7  0.51  2.00  0.00
   15 178   101   101  18.4 65.34  73.2  74.0  0.00 16.81  57.2  28.0  10.3   0.0   0.00   3.97   1.25 0.857 0.327 1.758 2.979 0.570   0.00   0.00   0.70  1.00  1.00  1.00   1.6  0.51  2.00  0.00
   15 179   102   102  17.9 70.43  73.2  74.0  0.00 16.87  57.1  27.5  10.6   0.0   0.00   4.24   1.32 0.857 0.338 1.755 2.949 0.562   0.00   0.00   0.68  1.00  1.00  1.00   1.6  0.50  2.00  0.00
   15 180   103   103  18.9 71.64  73.2  74.0  0.00 16.91  57.1  27.0  11.0   0.1   0.00   4.32   1.39 0.857 0.350 1.752 2.917 0.554   2.00   0.00   0.66  1.00  1.00  1.00   1.5  0.50  2.00  0.00
   15 181   104   104  20.6 72.96  73.2  74.0  0.00 16.92  57.1  26.4  10.8   0.8   0.01   4.54   1.46 0.857 0.363 1.748 2.883 0.546   2.00   0.00   0.63  1.00  1.00  1.00   1.5  0.50  2.00  0.00
   15 182   105   105  21.0 74.31  73.2  74.0  0.00 16.92  57.0  25.9  10.7   1.9   0.03   4.30   1.53 0.857 0.376 1.745 2.848 0.537   2.00   0.00   0.61  1.00  1.00  1.00   1.5  0.49  2.00  0.00
   15 183   106   106  22.2 75.73  73.2  74.0  0.00 16.93  57.0  25.3  10.5   3.7   0.06   3.47   1.61 0.857 0.390 1.741 2.811 0.528   2.00   0.00   0.58  1.00  1.00  1.00   1.5  0.49  2.00  0.00
   15 184   107   107  23.0 77.21  73.2  73.9  0.00 16.93  57.0  24.7  10.3   6.1   0.11   2.01   1.69 0.857 0.405 1.737 2.773 0.518   2.00   0.00   0.54  1.00  1.00  1.00   1.4  0.49  2.00  0.00
   15 185   108   108  24.6 78.78  73.7  74.5  0.00 16.93  57.5  24.1  10.1   9.3   0.16   0.32   1.78 0.857 0.420 1.733 2.732 0.508   2.00   0.00   0.51  1.00  1.00  1.00   1.4  0.48  2.00  0.55
   15 186   109   109  25.5 80.09  75.2  75.9  0.00 16.01  59.9  23.0   9.9  13.4   0.22   0.32   1.87 0.857 0.436 1.642 2.680 0.499   2.00   0.00   0.49  1.00  1.00  0.95   1.4  0.48  0.47  3.05
   15 187   110   110  23.2 80.42  76.3  77.0  0.00 15.31  61.7  21.7   9.6  17.7   0.29   0.09   1.90 0.857 0.451 1.569 2.527 0.492   2.00   0.00   0.47  0.95  0.99  0.91   1.3  0.48  0.28  3.95
   15 188   111   111  25.1 80.78  77.1  77.8  0.00 14.75  63.1  19.2   9.4  22.4   0.35   0.58   2.08 0.857 0.466 1.511 2.293 0.481   2.00   0.00   0.44  0.88  0.98  0.88   1.3  0.48  0.19  4.76
   15 189   112   112  17.4 81.03  80.1  80.8  0.00 14.87  65.9  19.3   9.4  25.6   0.39   0.05   2.10 0.857 0.477 1.522 2.308 0.481   2.00   0.00   0.43  0.90  0.98  0.88   1.3  0.48  1.48  3.00
   15 190   113   113  13.9 81.23  82.6  83.3  0.00 15.00  68.3  19.3   9.4  27.9   0.41   0.04   2.11 0.857 0.486 1.533 2.322 0.482   2.00   0.00   0.43  0.91  0.99  0.89   1.3  0.48  2.00  2.50
   15 191   114   114  14.9 81.44  85.4  86.1  0.00 15.13  71.0  19.4   9.4  30.4   0.43   0.05   2.13 0.857 0.495 1.543 2.333 0.482   2.00   0.00   0.43  0.92  0.99  0.90   1.3  0.48  1.14  2.81
   15 192   115   115  18.3 81.70  86.3  87.0  0.00 14.62  72.3  17.7   9.3  33.8   0.47   0.49   2.30 0.857 0.507 1.490 2.180 0.475   2.00   0.00   0.41  0.87  0.98  0.87   1.3  0.48  0.24  3.59
   15 193   116   116  20.5 82.00  87.0  87.6  0.00 14.20  73.4  15.9   9.1  37.7   0.51   0.44   2.47 0.857 0.520 1.448 2.005 0.466   2.00   0.00   0.39  0.81  0.97  0.84   1.2  0.48  0.19  3.65
   15 194   117   117  18.4 82.26  87.6  88.2  0.00 13.87  74.3  14.6   9.0  41.1   0.55   0.05   2.49 0.857 0.532 1.414 1.841 0.459   2.00   0.00   0.36  0.76  0.96  0.82   1.2  0.48  0.17  3.41
   15 195   118   118  20.6 82.55  88.1  88.7  0.00 13.60  75.1  12.3   8.7  44.9   0.60   0.34   2.65 0.857 0.544 1.387 1.598 0.447   2.00   0.00   0.33  0.67  0.94  0.81   1.2  0.47  0.11  4.30
   15 196   119   119  21.7 82.86  88.5  89.1  0.00 13.38  75.7  10.6   8.6  48.3   0.64   0.27   2.81 0.857 0.558 1.365 1.398 0.438   1.97   0.00   0.31  0.59  0.93  0.80   1.2  0.47  0.10  4.34
   15 197   120   120  22.4 83.18  88.8  89.4  0.00 13.20  76.2   9.1   8.4  51.0   0.67   0.21   2.97 0.857 0.572 1.348 1.239 0.430   1.92   0.00   0.29  0.53  0.92  0.79   1.1  0.47  0.08  4.63
   15 198   121   121  24.6 83.53  89.2  89.8  0.00 13.05  76.7   7.8   8.3  53.2   0.69   0.31   3.26 0.857 0.588 1.334 1.111 0.424   1.84   0.00   0.28  0.49  0.91  0.78   1.1  0.47  0.06  5.15
   15 199   122   122  22.0 83.85  89.5  90.0  0.00 12.93  77.1   6.8   8.2  55.0   0.71   0.24   3.54 0.857 0.601 1.323 1.009 0.419   1.78   0.00   0.27  0.45  0.91  0.77   1.1  0.47  0.06  4.59
   15 200   123   123  22.4 84.17  89.7  90.3  0.00 12.83  77.4   6.0   8.1  56.4   0.73   0.18   3.81 0.857 0.615 1.314 0.927 0.415   1.71   0.00   0.26  0.42  0.91  0.77   1.0  0.47  0.05  4.76
   15 201   124   124  23.3 84.50  89.9  90.5  0.00 12.75  77.7   5.3   8.1  57.6   0.74   0.14   4.06 0.857 0.630 1.306 0.862 0.412   1.64   0.00   0.25  0.40  0.91  0.77   1.0  0.46  0.05  4.98
   15 202   125   125  24.2 84.85  90.2  90.7  0.00 12.67  78.0   4.8   8.0  58.5   0.75   0.11   4.31 0.857 0.645 1.300 0.809 0.410   1.56   0.00   0.25  0.38  0.91  0.76   1.0  0.46  0.04  5.18
   15 203   126   126  25.0 85.20  90.3  90.8  0.00 12.61  78.2   4.3   8.0  59.2   0.76   0.08   4.55 0.857 0.660 1.295 0.767 0.408   1.49   0.00   0.25  0.37  0.91  0.76   0.9  0.46  0.04  5.32
   15 204   127   127  21.4 85.51  90.5  91.0  0.00 12.55  78.5   3.9   7.9  59.8   0.76   0.06   4.77 0.857 0.674 1.291 0.734 0.406   1.43   0.00   0.26  0.36  0.91  0.76   0.9  0.46  0.04  4.66
   15 205   128   128  22.0 85.82  90.7  91.2  0.00 12.51  78.7   3.6   7.9  60.3   0.77   0.05   4.99 0.857 0.687 1.288 0.707 0.405   1.38   0.00   0.26  0.35  0.92  0.76   0.9  0.46  0.03  4.76
   15 206   129   129  18.8 86.09  90.8  91.3  0.00 12.47  78.8   3.4   7.9  60.7   0.77   0.04   5.19 0.857 0.699 1.284 0.686 0.404   1.33   0.00   0.26  0.35  0.92  0.76   0.9  0.45  0.04  4.16
   15 207   130   130  15.6 86.31  91.0  91.4  0.00 12.43  79.0   3.1   7.9  61.0   0.77   0.03   5.39 0.857 0.709 1.282 0.669 0.403   1.30   0.00   0.27  0.34  0.92  0.75   0.8  0.45  0.04  3.46
   15 208   131   131  18.3 86.58  91.1  91.5  0.00 12.40  79.2   2.9   7.9  61.3   0.77   0.02   5.57 0.857 0.720 1.280 0.655 0.403   1.26   0.00   0.27  0.34  0.93  0.75   0.8  0.45  0.03  4.05
   15 209   132   132  17.5 86.82  93.6  94.0  0.00 12.37  81.7   2.8   7.9  63.9   0.78   0.01   5.67 0.857 0.731 1.278 0.644 0.402   1.27   0.00   0.28  0.34  0.93  0.75   0.8  0.45  0.64  3.87
   15 210   133   133  15.0 87.04  93.9  94.3  0.00 12.34  82.0   2.6   7.9  64.3   0.78   0.01   5.84 0.857 0.740 1.276 0.635 0.402   1.25   0.00   0.28  0.34  0.93  0.75   0.8  0.45  0.10  3.22
   15 211   134   134  14.6 87.25  94.3  94.8  0.00 12.32  82.4   2.4   7.8  64.8   0.79   0.02   6.13 0.857 0.749 1.275 0.628 0.401   1.23   0.00   0.28  0.34  0.94  0.75   0.7  0.45  0.14  3.06
   15 212   135   135  16.4 87.48  94.5  94.9  0.00 12.30  82.6   2.2   7.8  65.0   0.79   0.01   6.39 0.857 0.759 1.273 0.622 0.401   1.20   0.00   0.29  0.35  0.94  0.75   0.7  0.44  0.03  3.58
   15 213   136   136  17.0 87.72  94.6  95.0  0.00 12.28  82.7   2.0   7.8  65.2   0.79   0.01   6.67 0.857 0.769 1.272 0.618 0.401   1.17   0.00   0.30  0.35  0.95  0.75   0.7  0.44  0.03  3.65
   15 214   137   137  19.0 88.00  94.7  95.1  0.00 12.26  82.8   1.8   7.8  65.3   0.79   0.01   6.93 0.857 0.781 1.271 0.614 0.401   1.13   0.00   0.31  0.35  0.95  0.75   0.7  0.44  0.02  4.00
   15 215   138   138  19.8 88.28  94.8  95.1  0.00 12.23  82.9   1.6   7.8  65.4   0.79   0.01   7.21 0.857 0.793 1.270 0.612 0.401   1.10   0.00   0.32  0.36  0.96  0.75   0.6  0.43  0.02  4.11
   15 216   139   139  21.9 88.59  94.9  95.2  0.00 12.21  83.0   1.4   7.8  65.6   0.79   0.01   7.52 0.857 0.806 1.269 0.609 0.400   1.07   0.00   0.33  0.36  0.97  0.75   0.6  0.43  0.02  4.47
   15 217   140   140  21.8 88.90  94.9  95.3  0.00 12.19  83.1   1.2   7.7  65.7   0.79   0.00   7.85 0.857 0.819 1.268 0.607 0.400   1.03   0.00   0.34  0.37  0.97  0.75   0.6  0.43  0.02  4.42
   15 218   141   141  23.4 89.24  95.0  95.4  0.00 12.17  83.2   1.0   7.7  65.8   0.79   0.00   8.16 0.857 0.834 1.267 0.605 0.400   1.00   0.00   0.36  0.38  0.98  0.75   0.5  0.42  0.02  4.69
   15 219   142   142  24.8 89.59  95.1  95.4  0.00 12.14  83.3   0.9   7.6  65.9   0.79   0.00   8.48 0.857 0.849 1.266 0.603 0.400   0.97   0.00   0.37  0.39  0.99  0.75   0.5  0.42  0.02  4.91
   15 220   143   143  25.2 89.95  95.2  95.5  0.00 12.12  83.4   0.7   7.6  66.0   0.79   0.00   8.80 0.857 0.864 1.265 0.600 0.400   0.94   0.00   0.39  0.40  1.00  0.75   0.5  0.42  0.02  4.96
   15 221   144   144  24.7 91.05  95.3  95.5  0.00 12.09  83.4   0.5   7.5  66.1   0.79   0.00   9.11 0.857 0.879 1.264 0.600 0.400   0.93   0.00   0.40  0.41  1.00  0.75   0.5  0.41  0.02  4.85

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:15:00

*RUN   9        : 9                         CSCER048 TUDU1501    9
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  9   : 9                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15  77     0     0   7.7  0.00   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  78     1     1   6.3  2.65   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  79     2     2   5.4  4.83   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  80     3     3   5.3  5.99   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  81     4     4   4.1  6.77   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 1.993 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.00  0.00
   15  82     5     5   2.8  7.21   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.989 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.77  0.00
   15  83     6     6   6.6  8.61   0.0   2.0  2.01  0.02   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.980 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  84     7     7   8.9 10.00   0.0   2.0  2.00  0.03   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.970 0.000 0.000   0.00   1.91   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  85     8     8   6.3 10.10   0.0   2.0  1.70  0.04   0.3   0.2   0.0   0.0   0.00  -0.00   0.00     0 .0000 1.968 6.373 0.000   0.00   1.70   6.40  1.00  0.00  1.00   6.4  0.75  0.02  0.24
